text,label
"By the end of this period, average CO2 emissions per km for our worldwide fleet shall not exceed 95 grams per km and no vehicle acquired during this year should exceed 105g CO2 /km.",sustainable
Government grants for funding investment measures reduced asset additions by €9 million.,unsustainable
Are these low-carbon product(s) or do they enable avoided emissions?,unsustainable
We offset the greenhouse gas emissions we produce each year by purchasing CO2 emissions certificates to support projects that save the same volume of emissions.,sustainable
"Climate change may also present enhanced asset returns, for example increased equity valuation for a firm enabling transition to a low-carbon economy.",unsustainable
Stakeholders wanted us to continue focusing on not only reducing our own emissions but also on how we invest and allocate capital to enable the transition to a low-carbon economy.,sustainable
"The CANDRIAM Academy also expanded in size and scope, launching French, Swiss and US versions, and a circular economy module.",sustainable
"The office in Luxembourg was kept out of the evaluation, as it was dissolved in late December 2020 and is not significant in terms of its carbon footprint.",unsustainable
"Despite these fluctuations, we have continued to reduce our exposure to climate-sensitive sectors since 2019.",sustainable
This streamlined policy offers us guidance in promoting a culture of understanding and awareness of health and safety risks; identifying and assessing those risks through periodic assessments and remediation; reporting incidents and injuries; and complying with regulatory requirements.,sustainable
"This project, which has been validated under the Verified Carbon Standard, has preserved nearly 16,000 acres of the Mayan Forest in Belize, and has avoided the emission of over 3 million tons of carbon dioxide that would have been caused by deforestation and forest degradation.",sustainable
"More and more, investors want to know how firms and organizations perform on non financial issues like human rights, diversity and carbon footprint.",unsustainable
"From office recycling to reducing our water usage, we are driving sustainability forward on many fronts.",sustainable
"Without urgently tackling and reversing deforestation, meeting the net zero challenge will be impossible.",unsustainable
Companies paying dividends can reduce or cut payouts at any time.,unsustainable
The CO2 emissions were calculated from the residual TOC with a conversion factor of CO2/TOC=3.67.,unsustainable
"Acea has been investing in the circular economy for some years now, with the aim of reducing waste of resources, for example by using process waste, and achieving recovering energy, secondary raw materials and “critical” raw materials.",sustainable
We have no information at present as to whether a bicycle is electric.,unsustainable
Are your emissions performance calculations in C7.9 and C7.9a based on a location-based Scope 2 emissions figure or a market-based Scope 2 emissions figure?,unsustainable
"The Labour-Management Relations Protocol structures the system of union participation and dialogue on three levels – Group, industrial segment and corporate – and defines some areas of discussion for each level: economic and financial performance, employment policies, selection, promotion, development and training of staff, occupational safety, corporate welfare, promotion of diversity and inclusion; industrial policy and investment plans; performance bonus, organisation of working hours, technical and specialized training and professional development.",unsustainable
Both companies have grown their share through acquisitions and are benefiting from their direct connection to farmers and their needs.,unsustainable
"To address these “transition risks,” JRE is promoting a variety of specific measures and actions, such as Green Projects that reduce GHG emissions or improve energy efficiency, and obtaining green building certifications.",sustainable
"To ensure our plans remain competitive, we regularly benchmark against a broad set of industry peers and solicit employee feedback about our plans.",sustainable
"Approaches are either operated in hypothetical model portfolios, or internally seeded incubation funds.",unsustainable
"In accordance with its voting policy, CNP Assurances cast negative votes in 2020 against a company that had not taken and implemented sufficiently ambitious decisions to reduce greenhouse gas emissions.",sustainable
This will reduce our consumption of fossil resources.,sustainable
"Vontobel has been carbon-neutral since January 1, 2009 (Scope 1, 2 and 3).",sustainable
"As we mentioned previously, population growth and the expanding middle class in developing countries (particularly Asia) has resulted in a strong increase in demand for food, thereby putting more pressure on the need for higher crop yields.",unsustainable
"Single-use plastics, or disposable plastics, are typically used only once before they are thrown away or recycled.",unsustainable
"In order to reduce risks, communication with stakeholders are required.",unsustainable
"Due to the Covid-19 pandemic, educational campaigns were suspended aimed at students of schools in the capital, issued in previous years to raise awareness on the correct use of water, along with campaigns on reforestation.",unsustainable
JRE is steadily implementing equipment retrofitting that includes switching to LED lighting and installing more energy efficient air conditioning units to reduce its environmental impact based on its sustainability plan.,sustainable
"In addition, some specific operations were conducted to reduce the use of other fossil fuels.",sustainable
"Early in 2018 at the World Economic Forum at Davos, we won the Circular Economy Investor Award.",sustainable
"Through our strategy, we are taking a multi- faceted approach to decarbonization and supporting the transformation to a low-carbon economy.",sustainable
"It intends to make every SGS employee feel empowered to drive operational efficiency, improve quality, and to reduce our environmental footprint, while at the same time, contributing to a more agile and innovative SGS.",sustainable
The share of renewable electricity comes directly from electricity suppliers.,unsustainable
Carbon flow analysis is a major issue for any business seeking to contribute to the environmental and energy transition.,unsustainable
"In Europe, the collection and treatment of end-of-life vehicles generated a total revenue of €3.8 million in 2019, for the sole company-owned network (PSA Retail) and used vehicle sales branches.",unsustainable
We use multiple metrics to measure the carbon footprints of our investments.,unsustainable
"As of March 2019, 195 countries had signed committing to keep the long-term global average temperature increase to well below 2 °C above pre-industrial levels; and to pursue efforts to limit the increase to 1.5 °C above pre-industrial levels, recognizing that this would substantially reduce the risks and impacts of climate change.",unsustainable
"The building has a BREEAM Very Good certification and is located near a major transportation hub, making it a key asset for further ESG development.",sustainable
Given the nature of Aurum’s investments we primarily consider climate risks associated with the transition to a lower-carbon economy rather than physical climate risks.,unsustainable
"This 25% reduction target in five years is in line with the IPCC’s 1.5°C trajectories(1); to reduce the carbon footprint (scopes 1 and 2) of its portfolio of directly held real estate by a further 10% between 2019 and 2024, i.e., a target of 17 kgeqCO2 /m2 by the end of 2024 compared with 19 kgeqCO2 /m2 at the end of 2019.",sustainable
"Vital Farms is a certified B Corporation that produces ethically sourced, pasture-raised food products.",sustainable
"At year-end 2020, the annual emissions avoided through both KBC green bonds amounted to 188 139 tonnes of CO2.",unsustainable
"The environmental impact in terms of emissions generated is substantially lower than for animal-based protein, whereby land use is also reduced considerably.",unsustainable
"We have been sharing with colleagues how they can reduce their impact from travel, for example, making more use of the technology we provide (such as video conferencing, which we invested over £1.5m in improving in 2019), increasing their use of rail for domestic travel, and, if they are flying, to pick a non-stop route.",sustainable
"The Magellan, a 600 m2 office building located at 30 rue de Cambrai in Paris’ 19th district, was partially reconstructed in the summer of 2020 as part of a pilot program for circular economy construction.",sustainable
An environment without incidents or accidents is in everyone’s interests.,unsustainable
"In 2020, in order to effectively manage the critical issues related to the pandemic and continue to invest in the professional development of individuals, Acea adopted an innovative, digital approach which ensured greater flexibility and optimization in Assessment centre and coaching processes.",sustainable
Accidents and incidents are recorded through the security team and accident rates tracked via facilities.,unsustainable
"As well as helping to reduce local air pollution, the project is an investment in low-carbon infrastructure in a country where energy demand is growing fast.",sustainable
"Due to the COVID-19 related lockdowns over 2020, our normal programme of volunteering was not possible.",unsustainable
"During the 2020 edition, Acea introduced “Waidy”, the new app, created by the Company, used to identify the 6000 water supply points active in areas served by the Group, inviting everyone to use water more responsibly and reduce their use of single-use plastics.",sustainable
The COVID-19 environment had a significant impact on global recycling rates.,unsustainable
"These policies and standards establish individual controls for user access management (including access control and passwords), privileged access management, change management, security incidents, data handling and destruction, and other security measures.",unsustainable
"Further expanding our sustainable lending, insurance and advisory services offering (e.g., sustainable loans/revolving credits, sustainable project finance, insurance solutions covering climate risks, bicycle leasing) and restricting lending, insurance and advisory services regarding controversial and socially sensitive sectors and activities (e.g., arms-related activities, narcotic crops, gambling) to stimulate a sustainable society.",sustainable
"From 2020 onwards our Equator Principles reporting also include large real estate development and real estate re-development projects, however, limited to projects with investment costs exceeding 30 million euros.",unsustainable
"To achieve the Paris target depends on whether the world is able to quickly deploy large amounts of private capital to construct renewable energy infrastructure, provide low-carbon transport and improve energy efficiency.",unsustainable
"Furthermore, such a scenario would increase blue water use (i.e. freshwater excluding rain water) by 65%, whereas the amount of land needed for crops would increase by 67%.",unsustainable
"NetNordic has reduced its total carbon footprint by 24% since 2017, and reduced its carbon intensity by 40% over the same period.",sustainable
"To further enhance BlackRock’s carbon credits strategy, BlackRock joined the LEAF Coalition, a public-private initiative designed to help reverse the trend of deforestation, one of the leading contributors to climate change, and to accelerate climate action by providing results-based finance to countries committed to protecting their tropical forests and the billions of people depending on them and to support sustainable development.",sustainable
"The reason is threefold: because of tax regulations, new cars in Belgium are predominantly petrol vehicles with higher CO2 emissions than diesel cars, which still account for the largest share of the total feet.",unsustainable
We also include low-carbon considerations in our ethical credit strategy and our SRI products.,sustainable
"To put this into perspective, we note that eliminating household food waste in America and Europe would add 10% to the world’s food supply available for other countries.",unsustainable
Various initiatives have been launched to protect biodiversity and SCOR signed the Finance for Biodiversity Pledge in December 2020.,sustainable
"In 2020, we engaged with employees to make sure we meet their training and wider human capital needs, implemented a new charities policy and Community Volunteering Guidelines and continued to reduce our operational carbon footprint, achieving certification as a CarbonNeutral® company.",sustainable
"Conversely, companies that provide solutions are likely to have much more sustainable business models.",unsustainable
"Climate change is affecting livelihoods, biodiversity, human health, infrastructure, food systems and more, exacerbating existing risks in those areas.",unsustainable
"As both a major user of energy and a producer of technologies that are essential to a lower-carbon economy, we have a responsibility to act.",unsustainable
"So far, we have reached an installed capacity of 1.5 MWp, resulting in avoided emissions of 245 tonnes of CO2 in 2020.",sustainable
"Data covers all locations, presently with 88% of our carbon emissions from actual metered or invoiced data.",unsustainable
"In our view, the large packaged food companies with portfolios that have a low incumbency risk and that demonstrate the agility and ability to leverage their scale to improve sustainability that are key to driving the global food system more in that direction.",unsustainable
The destruction of biodiversity is expressed in negative values of m2.MSA.,unsustainable
"For example, we have been carbon neutral from 2015 onward across our global direct Scope 1, indirect (market-based) Scope 2, and Scope 3 business travel emissions.",sustainable
"Despite all efforts, incidents can occur.",unsustainable
"KBC Group Human Rights Policy Since 2006, KBC Group has been committed to the UN Global Compact corporate responsibility initiative and its principles in the areas of human rights, labour, the environment and anti-corruption.",sustainable
"As applicable, we report on risks actions taken from litigation and legal proceedings in our Report on Risks and Opportunities.",unsustainable
"Around the world, we promote initiatives to discuss incidents and their causes, as well as to sensitize others to potential safety risks.",sustainable
We have set Group balance sheet carbon intensity targets to monitor alignment with the ‘Paris’ objective and will reduce our portfolio carbon emission intensity by half by 2030.,sustainable
"At a business level, the Aurum Group have taken opportunities to reduce our carbon footprint and are particularly aware of our suppliers and their impact on society.",sustainable
"Second, we also find ways to reuse and recycle materials.",sustainable
"In 2020, we calculated our supply chain emissions for 2019 using Defra’s Emissions Factors Toolkit, this accounted for around 90% (182,200 tCO2 e) of our total corporate carbon emissions.",unsustainable
"It is for that reason that we strive to incorporate environmental, social and governance (ESG) impacts into the products and services we provide to clients and partner with them to help mobilize capital toward the achievement of the SDGs and the orderly transition to a low-carbon economy.",sustainable
Location-based emission factors are used to quantify electricity-related Scope 3 emissions.,unsustainable
"Deforestation caused by illegal logging and agricultural land development for food reduces CO2 absorption, raising concerns over the negative effects on climate change and biodiversity.",unsustainable
"We donate SGS employees’ paid working time to community organizations or activities, usually through employee volunteering.",sustainable
The calculation of a portfolio’s carbon footprint initially consists of calculating the amount of rateable assets in the portfolio.,unsustainable
Ostrum AM has offset 100% of its direct carbon emissions every year since 2016 via a range of avoidance projects in partnership with Eco Act.,sustainable
"Direct CO2e emissions from Nokia facilities include GHG emissions resulting from the combustion of oil and gas within Nokia facilities, along with minor direct releases of GHGs associated with refrigerant leakage from facilities’ cooling systems.",unsustainable
"Our strategy takes these trends into account as we foster leadership, professional development, engagement, inclusion and wellbeing to create a productive, invigorating workplace.",sustainable
"Despite the Paris Accord being agreed in December 2015, only in the last two years have we seen carbon emissions emerge to take center stage in investment debates.",unsustainable
"Over the course of this reorganization, the number of jobs at PCC Deutschland has also been reduced by around 3,000.",unsustainable
"Transition risk arises from changes to policy, technology and consumer preferences over time that reduce reliance on carbon-intensive products and services.",unsustainable
"The company wants to become its clients’ key partner, helping to reduce their carbon footprints by >30% by 2023.",sustainable
"We want to further reduce emissions to air from our production, prevent waste and protect the soil.",sustainable
"On a global average basis, fruit consumption needs to rise by 146%, whereas the intake of vegetables and nuts and seeds needs to rise by 44% and 462%, respectively.",unsustainable
The aim of our participation was to formalise our commitment and encourage employees to get involved in efforts to reduce energy consumption.,sustainable
"Over the last six years, CNP Assurances has made compelling commitments in favour of the environmental and energy transition and the fight against global warming.",sustainable
"To align their investments with the university’s sustainability agenda, we created a bond portfolio that has materially lower carbon emissions than the overall market and avoids investing in specific sectors, companies or practices that run counter to the university’s ESG objectives.",sustainable
"We believe in creating a diverse workplace for our teams, providing excellent working conditions and career opportunities for employees of all backgrounds.",sustainable
"In order to support the necessary energy transition, the financing and insurance of transitional projects will still be possible for existing clients, even if they derive more than 25% of their energy production capacity from coal.",sustainable
"In 2018, our carbon footprint per employee was 2.7 tons.",unsustainable
"Therefore, the consumption of purchased electricity, district heating and cooling as well as emissions associated with natural gas combustion are categorized as scope 3.",unsustainable
"We have increased the variety of investments in the transportation sector with diverse mobility solutions, yet with the same focus on the sustainability performance and potential of the projects.",sustainable
"According to FAO estimates, per-capita food waste by consumers in Europe and North America amounts to 95–115 kg/year, but only 6–11 kg/year in South and Southeast Asia.",unsustainable
"With reference to climate change, Acea implemented an alignment with the Recommendations of the Taskforce on Climate-related Financial Disclosures (TCFD); these guidelines formed the groundwork for defining a target to reduce climate-altering emissions according to scientific methods (a Science-Based Target).",sustainable
"This technique is efficient in terms of its capacity to reduce contaminants and implementation times, and it is easily scalable for on-site applications on a large scale with competitive costs.",sustainable
Scope 2 emissions of purchased electricity estimated based on square footage of leased properties.,unsustainable
"In Europe in particular, fertilizer companies are coming under increasing pressure due to the European Green Deal, including the “Farm to Fork” (F2F) and EU Biodiversity strategies.",unsustainable
"Over the past four years, we have worked on collecting all necessary energy and CO2 data for assets in our CSR panel, in order to set concrete and quantitative targets for improving environmental performance, reducing carbon emissions for assets across all ESG- driven funds by 2025.",sustainable
"According to the report, the agricultural industry could add USD 500 billion in value to global GDP by 2030, and much of the pressure on farmers would be alleviated.",unsustainable
The car leasing exposure represents the net book value of leased vehicles.,unsustainable
We view this as a positive development that will reduce climate risk in a significant portion of our portfolio.,sustainable
"Our portfolio is primarily focused on renewable energy / energy efficiency projects reflecting the main origin of the emissions in our buildings, but also includes a number of nature-based offsets including reforestation, afforestation and conservation.",sustainable
"In terms of the circular economy, two relevant projects were initiated during the year, Sludge Mining and NANOBOND, both dedicated to the management and disposal of treatment sludge, the first with the aim of recovering valuable material from waste treatment and from dredging sediments in waterways, and the second project with developing innovative treatment materials with eco-friendly and eco-sustainable characteristics.",sustainable
"Since its inception in 2010, the Jakarta-based startup now offers its 79 million consumers on-demand and payment services for transport, food delivery, and shopping, among others.",sustainable
Process safety incidents (PSI) is a worldwide harmonized industry metric used to report events involving the release of a substance or energy where this exceeds defined thresholds.,unsustainable
This rating combines a company’s exposure to energy transition risks with their ability and effort to both anticipate and manage this risk.,unsustainable
Morgan Stanley supports policies that will help accelerate the transition to a low-carbon economy and will continue to engage with policymakers and other industry groups as opportunities arise to support the development of effective regulatory policies to address climate change.,sustainable
Amundi encourages its employees to opt for using public transport by paying for transport expenses.,sustainable
"Since 1990, we have been able to lower our overall greenhouse gas emissions from chemical operations by 48% and reduce speciﬁc emissions by 75%.",sustainable
"Risk management is a cross-cutting process with widespread responsibilities involving all the parties of the Company in various ways: the Board of Directors and the Board Committees, the Director in charge of the SCIGR (who is also the Chief Executive Officer), the Board of Statutory Auditors, all the managers and employees, the Manager in charge, the second level Supervisors, the Supervisory Body, Data Protection Officer and the Internal Audit Function.",unsustainable
"Assessment of a portfolio's alignment with ESG factors, established by Morgan Stanley, is evaluated based on available data and expertise from MSCI ESG Research, ISS-ESG, Equileap and Fossil Free Indexes.",unsustainable
"In late 2020, different investor frameworks for setting decarbonization targets became available.",unsustainable
Scope 1 and 2 emissions amount to 2 284 777 tonnes of CO2.,unsustainable
"Scope 2 emissions cover our indirect emissions from the purchase of electricity, heating and cooling.",unsustainable
"We continue to research and invest in innovative ways to reduce our global footprint, including procuring renewable energy and undertaking climate vulnerability assessments to improve resilience for our global operations.",sustainable
"Our aim is to launch products and processes to replace, reduce or refine the use of animals in our work.",sustainable
"During 2020, we have a 16% reduction in carbon emissions (market based) from building use.",sustainable
Is your low-carbon transition plan a scheduled resolution item at AGMs?,unsustainable
We are continually developing and refining sustainable solutions and approaches that help reduce the risks of climate change.,sustainable
"The top social issues of concern were water & food security, inequality and employment security.",unsustainable
"56% of the tenders carried out with the most competitive bid were awarded via rewarding criteria of sustainability, such as additional training on staff safety, the use of low emissions vehicles and the sustainability of materials used.",sustainable
"As mentioned previously, the benefits of moving to a more plant-based food system are not just health-related.",unsustainable
"To support the transition to a low-carbon society and help achieve the Paris Agreement targets, we have defined a number of targets in the area of sustainability and climate.",sustainable
"Environmental impacts can include air or water pollution, contribution to climate change, deforestation and degradation of ecosystems and loss of biodiversity.",unsustainable
The fundamental difference between ESG integration and exclusion is that the application of DWS’s uniformly defined investment standards or exclusion reduces the investment universe.,unsustainable
"In 2020, our operational carbon footprint decreased by 13%.",sustainable
"Scope 3 emissions in Prudential’s GHG inventory include business travel (commercial air transport, intercity rail, employee mileage reimbursements, public transit, rental cars, hotel stays) and fuel and energy-related activities not included in Scope 1 and Scope 2 (FERA).",unsustainable
"In 2017, we exceeded our 2020 goal to reduce GHGs by 40 percent (from a 2008 baseline for all tracked real estate, excluding data centers) five years early, with $103 million in associated cumulative savings.",sustainable
"Since 2007 when it was launched, we have financed more than $200 billion in capital towards clean energy, energy efficiency, water conservation, sustainable transportation, and other environmentally supportive activities.",sustainable
"In the previous chapters, we outlined the challenges of the current global food system due to the associated malnutrition and environmental footprint.",unsustainable
"Scope 1 emissions estimated from building equipment utilizing fossil fuels to provide ventilation, heating and air conditioning based on square footage of leased properties.",unsustainable
"As part of our Corporate Sustainability Initiative in the EMEA region, our London office has adopted a “single- stream” waste policy to help ensure that all general waste is recycled.",sustainable
"For trucks in Asia, a higher CO2 emissions factor of 90 g per t*km was assumed.",unsustainable
"At the core of the approach is our goal to preserve and enhance risk-adjusted returns and to reduce environmental risk, improve asset efficiency, and deliver high-quality spaces to tenants.",sustainable
"This information is based on our global information gathering system, based on incidents reported via the SGS integrity helplines.",unsustainable
The increase is in the expected range of the installed volume of cooling plants.,unsustainable
"We also continue to collaborate with our clients on renewable energy funds, green bond issuance and other sustainable finance vehicles.",sustainable
A further positive contribution was provided by the 25 electric vehicles already in use in 2019 by the Company’s staff in the context of a car-sharing scheme (Renault ZOE cars).,sustainable
We aim to optimize all our business activities to reduce carbon emissions.,sustainable
"Further, a collective realization surfaced tying the likelihood of additional infectious diseases to the continued destruction of biodiversity.",unsustainable
"Since 2012, Morgan Stanley has reduced its overall operational footprint by more than 35%.",sustainable
We will continue to partner with clients and stakeholders to mobilize capital at scale for the low-carbon transition.,sustainable
"Fraudulent incidents have the potential to incur material loss by either Deutsche Bank or our clients, to negatively impact the bank’s reputation, or to stimulate regulatory and legal action.",unsustainable
Aurum focuses on regeneration rather than carbon offsetting.,unsustainable
"Development operations continued during the year, in line with strategic guidelines, particularly in the gas and circular economy sectors.",sustainable
Our Events team has been working with Ecobooth to develop a range of reusable exhibition stands that are made purely from repurposed plastic reclaimed from the oceans.,sustainable
"Palm oil that is not produced in a sustainable way leads to extensive deforestation and loss of biodiversity, in addition to humanitarian issues such as child labour and loss of small farmers’ land rights.",unsustainable
"Please note that the carbon footprint does not show the investments’ total climate impact, since only certain emissions are included.",unsustainable
"While certain vested interests may resist change, we note that the food industry and society at large can, and are likely to, play a role in enabling the transition of the current food system.",unsustainable
"In the course of these changes, the number of Board members was reduced from eight to seven.",unsustainable
"In 2020, Aquaser, which loads, transports, recovers and disposes of waste produced by treatment plants, managed a total of 493,000 tonnes of waste (580,000 tonnes in 2019).",sustainable
This indicator is used to measure the alignment of a company’s business model with the ecological and energy transition at a given moment.,unsustainable
"BNY Mellon uses water in our offce facilities for our cafeterias, cooling and heating needs, restrooms, and irrigation.",unsustainable
"When we asked about the three years of continued stock-option vesting that was part of the payout, we learned that the former CEO was subject to continued stock price and performance factors, as vesting schedules are not accelerated for executives.",unsustainable
The environmental criteria analyze the positioning and ability to adapt of companies in the context of the ecological and energy transition and the impacts of company activities on the protection of biodiversity.,unsustainable
The cooling water used for our production processes generally runs in a circular system.,sustainable
"The international leader in eco-responsible transport, Getlink (ex- Eurotunnel), is another example in which we have chosen to invest for its sustainable business model.",sustainable
"To be a responsible corporate citizen, State Street continuously works to minimize the environmental impacts of our business operations and set aggressive goals to reduce the environmental footprint of our business.",sustainable
"We analyze accidents, incidents and their causes in detail at a global level to learn from these.",sustainable
"Companies around the world are trying to reduce their carbon footprints, but they must do more — and quickly — to keep climate change from undoing the progress of the past several decades.",unsustainable
Robeco therefore also includes its paper consumption in the carbon emissions inventory.,unsustainable
"Products that appear most aligned with climate-change targets from a GHG-emission perspective are plant- based, including fruit, vegetables and nuts.",unsustainable
"We will also establish an ambitious climate strategy, including a decarbonization trajectory and forward-looking indicators.",sustainable
"While these would already provide a more sustainable food system, we note that more can be achieved after analyzing a few alternatives to the reference diet proposed by EAT-Lancet.",unsustainable
For North America the calculations were based on Bureau of Transportation Statistics on principal means of transportation to work.,unsustainable
We are committed to investing in low-carbon strategies and demonstrating strong engagement on ESG themes.,sustainable
"Our carbon offset purchases finance renewable energy, forestry and resource conservation projects globally.",sustainable
"The carpet installed in our buildings is made from recycled fibres and materials, and we use paint made from organic compounds for building interiors and exteriors.",sustainable
Those pressures are eventually translated into a biodiversity impact.,unsustainable
The company aims to reduce energy use for its portfolio by 38% by the end of 2020.,sustainable
"Through our green building initiatives, we manage energy reduction, water conservation, recycling, enhanced indoor air quality, alternative transportation parking, environmentally friendly cleaning materials and erosion control.",sustainable
"We have achieved our target to reduce our energy use by 10 percent from our 2013 baseline through the rightsizing of our real estate portfolio and migration into newer, certified green building spaces.",sustainable
"Climate change, being an inexact science from an investor perspective, presents formidable challenges in measuring the carbon footprints of companies.",unsustainable
Amundi has implemented a responsible waste management policy for several years in France and has promoted selective sorting through the voluntary use of recycling bins since 2013.,sustainable
"On a regional and divisional basis, we celebrate and support involvement in our community engagement and employee volunteering activities.",sustainable
"In 2020, KBC Real Estate in Belgium installed a total of 1 098 solar panels on two sites, amounting to an estimated production of 307.6 MWh of green electricity and avoiding approximately 58 tonnes of CO2 emissions.",sustainable
"While our CO2 emissions fell by 12 percent in 2020, compared to the 2019 baseline, we are cognizant of the fact the these results are likely distorted by the COVID-19 pandemic, which greatly reduced energy use in our offices with most employees working from home, and in functions such as business travel.",unsustainable
These penalties are based on the exceeding emissions versus fixed thresholds and depend on the total number of vehicles per car manufacturer.,unsustainable
"Carbon intensity is based on scope 1 and 2 CO2 emissions of investee companies, which often rely on third-party estimates.",unsustainable
"Emission rights: Emission rights certificates, which are granted free of charge by the German Emissions Trading Authority (Deutsche Emissionshandelsstelle) or a similar authority in other countries, are recognized in the balance sheet with a value of zero.",unsustainable
Supporting our employees’ professional development and career growth is core to our human capital strategy.,sustainable
The carbon emissions were calculated for the production and distribution of paper consumed by Robeco.,unsustainable
"Scope 3 includes all energy sources from business travel, working from home, processing of waste, outsourced emissions from our data centers and paper consumption.",unsustainable
It became available in several European countries and access was opened and facilitated for all repairers across the continent.,unsustainable
The 21 km of the urban transport network boosts mobility within the city.,sustainable
"Since the Paris Agreement effectively requires a halving of global emissions every decade, NAM has set a target to reduce the weighted average carbon intensity (WACI) of our investments by 50% before 2030, compared to a 2019 baseline (Target 2).",sustainable
The weighted average Carbon intensity (in tCO2 per $ M income) measures the exposure of the portfolio to intense carbon emitters on scopes 1 and 2.,unsustainable
We calculate a country’s contribution to biodiversity by combining their land area with a ranking of their protection of ecosystems.,unsustainable
"Transitioning to a low-carbon economy may entail extensive policy, legal, technology and market initiatives as society adapts to climate change and mitigates its causes.",unsustainable
"While employee sentiment about career opportunities at BNY Mellon went up six points from last year to 64 percent favorable, fewer employees said they’ve had meaningful career conversations with their managers this year.",unsustainable
"There has been a particular focus on the choice of raw materials from renewable sources, also from recycling, starch from tubers and waste paper pulp for the synthesis of nanomaterials/structures, with competitive production and process costs, and environmental compatibility.",sustainable
JPR and TRIM are working to save energy and reduce CO2 emissions by setting an environmental goal of reducing the energy consumption intensity and the CO2 emission intensity of the entire portfolio by 5% or more for five years from 2017.,sustainable
"In 2020, we achieved the target of using 100% renewable electricity.",sustainable
"As global demand for resources grows, there is a need to increase productivity while ensuring the conservation of the world’s remaining natural forests.",unsustainable
"Our policy encourages the reporting of all incidents of discrimination, harassment or retaliation, regardless of the offender’s identity or position.",sustainable
"Our first priority is to reduce emissions by investments in energy efficiency programs and new technologies that allow us to reduce carbon in buildings, data centers and travel.",sustainable
"Free2Move Services is an app dedicated to location and payment of 130,000 European public charging points for electrified vehicles.",unsustainable
The objective is to reduce the impact of agriculture on the environment while supporting its productivity to meet the current food challenge.,sustainable
"To achieve ABN AMRO’s overall circular economy goals, the bank closed 14 circular transactions this year, culminating in a grand total of EUR 84 million.",sustainable
"Companies must actively reduce Scopes 1, 2 and 3 greenhouse gas (GHG) emissions from business activities as close to zero as technically possible.",unsustainable
"In the first quarter of 2020, a total of 12 317 kg of food waste was collected at our company restaurants in Brussels, Leuven, Ghent and Mechelen and transformed into 4 110 kWh of green electricity.",sustainable
Response times to potential incidents are monitored according to specific timeframe requirements depending on the severity of the threat and its criticality.,unsustainable
"According to high-level calculations (made using tools such as the Scope 3 Evaluator designed by the GHG Protocol and Quantis), the sectors and product lines assessed represent around two-thirds of the GHG emissions linked to our total loan portfolio.",unsustainable
"The program was created with two objectives in mind: to bring needed expertise to community organizations, and to accelerate the personal and professional development of our junior bankers.",sustainable
We do our part in our operations to reduce climate change effects and keep our eye on these resource-related trends.,sustainable
Hutan offers local women the opportunity to join the reforestation team for paid ‘internships’.,sustainable
"International standards such as the UN Global Compact, the OECD Guidelines for Multinational Corporations, Cluster Munitions Convention and Coalition for Environmentally Responsible Economies (CERES) are guiding principles for our business.",sustainable
In 2016 the Group established a forecast of the CO2 emissions of its manufacturing operations for 2025.,unsustainable
We support the largest reforestation project in North America working to restore over a million acres of degraded lands back to their original and highly beneficial forest ecosystems in the lower Mississippi River Valley.,sustainable
"As a result, we are able to reduce consumption, better manage assets and invest capital more efficiently, which in turn generates better returns for our shareholders and investors, reduces costs for our customers and partners, and helps our global employees by increasing motivation and productivity to enhance an individual’s livelihood.",sustainable
The members of the Board of Executive Directors are required to participate in the LTI program with at least 10% of their actual annual variable compensation.,unsustainable
Carbon intensity target on scope 1 and 2 initially and scope 3 when supporting information becomes available.,unsustainable
A preliminary analysis of the changes in carbon footprint for major indices saw 45%-60% of the decline between 2019 and 2020 attributable to changes in EVIC.,unsustainable
"We will also continue to invest in innovative, market-leading climate finance and investment solutions in response to client demand and the imperative to transition to a low-carbon economy.",sustainable
"The robustness of this strategy is reviewed through analysis of, among others: capital expenditure budgets, market conditions surrounding future investments and management commitment to energy transition alignment.",unsustainable
"Lazard offers frequent health education workshops, healthy fresh fruit deliveries, as well as on-site preventative screenings and flu shots.",sustainable
"Analysing the data for car-sharing electric vehicles only, the number of journeys and kilometres travelled are presented in chart no. 55.",unsustainable
"At an asset level, we continue to strive to reduce our energy and carbon footprint and further improve the ESG performance of our assets.",sustainable
"As already mentioned, when we amended our Human Rights Policy in November 2016, we added a clause prohibiting the discrimination against any person who identify as LGBTQ.",sustainable
"In particular, consumption has been reduced for energy used in the recovery of water losses in Roma, through significant measures taken to recover the resource, with a saving of approximately 2.7 TJ (0.74 GWh), and for the treatment section, energy saved through efficiency measures was 4 TJ (1.11 GWh), on the basis of optimisation works in the oxidation section of the Crocetta di Pomezia treatment plant and elimination of the two minor treatment plants (Sonnino and Colle Pisano).",sustainable
This will enable us to help reduce CO2 emissions further through the targeted financing of such technologies once they are proven and stable.,sustainable
"As BlackRock has invested in these virtual capabilities, which were central to its resilience during the pandemic, BlackRock encourages use of audio-visual capabilities to reduce travel.",sustainable
"We provide a wealth of resources designed to raise awareness of wellbeing, reduce the stigma of mental health and encourage open, honest conversations.",sustainable
"Amundi’s ESG analysis to measure the carbon footprint of corporates relies on private issuers’ carbon emissions data from Trucost, the global leader in environmental and climate data.",unsustainable
"Our goal is zero incidents – this means zero health, safety or environmental issues.",sustainable
